name,latitude,longitude,city,country,data_source,osm_id
Area Cani,41.8867232,12.4383276,Rome,Italy,OpenStreetMap,44152596
Dog Park 44895907,41.9346593,12.523617,Rome,Italy,OpenStreetMap,44895907
Area Cani,41.9509817,12.5306877,Rome,Italy,OpenStreetMap,45272471
Dog Park 45394185,41.9024778,12.435364,Rome,Italy,OpenStreetMap,45394185
Dog Park 45425805,41.9156073,12.4867586,Rome,Italy,OpenStreetMap,45425805
Dog Park 48708233,41.9140934,12.4352197,Rome,Italy,OpenStreetMap,48708233
Dog Park 51362325,41.9163396,12.5109518,Rome,Italy,OpenStreetMap,51362325
Dog Park 52065815,41.9033456,12.4680425,Rome,Italy,OpenStreetMap,52065815
Dog Park 79819829,41.8797453,12.5315253,Rome,Italy,OpenStreetMap,79819829
Dog Park 88862275,41.8714439,12.4504274,Rome,Italy,OpenStreetMap,88862275
Area Cani,41.9329434,12.4677345,Rome,Italy,OpenStreetMap,108089496
Area Cani,41.8809113,12.4447697,Rome,Italy,OpenStreetMap,109347627
Area Cani,41.9260715,12.5114197,Rome,Italy,OpenStreetMap,111121469
Dog Park 115536902,41.8947081,12.5030743,Rome,Italy,OpenStreetMap,115536902
Dog Park 116862182,41.9302067,12.4625051,Rome,Italy,OpenStreetMap,116862182
Area Cani,41.9215368,12.4723769,Rome,Italy,OpenStreetMap,117461533
Area Cani,41.8648194,12.5030642,Rome,Italy,OpenStreetMap,131188810
Area Cani,41.9244124,12.4496081,Rome,Italy,OpenStreetMap,157686037
Area Cani,41.935266,12.4350141,Rome,Italy,OpenStreetMap,160902039
Dog Park 161417402,41.8850231,12.5285562,Rome,Italy,OpenStreetMap,161417402
Dog Park 165299656,41.8819676,12.5136049,Rome,Italy,OpenStreetMap,165299656
Area Cani,41.8604343,12.545074,Rome,Italy,OpenStreetMap,171500935
Dog Park 171503692,41.863551,12.5448479,Rome,Italy,OpenStreetMap,171503692
Villa Bau,41.9366632,12.4705016,Rome,Italy,OpenStreetMap,175299834
Area cani,41.961791,12.5362731,Rome,Italy,OpenStreetMap,175894692
Area Cani,41.9634476,12.5264057,Rome,Italy,OpenStreetMap,179692155
Dog Park 194921803,41.9086687,12.4418989,Rome,Italy,OpenStreetMap,194921803
Dog Park 202799441,41.9069592,12.4431866,Rome,Italy,OpenStreetMap,202799441
Dog Park 233435409,41.9391245,12.4810838,Rome,Italy,OpenStreetMap,233435409
Dog Park 243299500,41.93956,12.4612749,Rome,Italy,OpenStreetMap,243299500
Dog Park 253833223,41.9240013,12.5305688,Rome,Italy,OpenStreetMap,253833223
Dog Park 286963585,41.8541017,12.5539278,Rome,Italy,OpenStreetMap,286963585
Dog Park 296835840,41.9570694,12.519348,Rome,Italy,OpenStreetMap,296835840
Dog Park 361223287,41.8983843,12.4549782,Rome,Italy,OpenStreetMap,361223287
Dog Park 361223288,41.8957564,12.4555327,Rome,Italy,OpenStreetMap,361223288
Dog Park 407516560,41.8751886,12.5433455,Rome,Italy,OpenStreetMap,407516560
Dog Park 422785311,41.912825,12.5471614,Rome,Italy,OpenStreetMap,422785311
Dog Park 424076351,41.9127164,12.5654916,Rome,Italy,OpenStreetMap,424076351
Area Cani,41.8829406,12.4251955,Rome,Italy,OpenStreetMap,445243058
Area Cani,41.9658915,12.441376,Rome,Italy,OpenStreetMap,448274177
Dog Park 482701141,41.8813952,12.5226609,Rome,Italy,OpenStreetMap,482701141
Dog Park 482702392,41.8873199,12.5134776,Rome,Italy,OpenStreetMap,482702392
Dog Park 491533774,41.8978293,12.5203498,Rome,Italy,OpenStreetMap,491533774
Dog Park 499439800,41.9067109,12.54631,Rome,Italy,OpenStreetMap,499439800
Dog Park 544412498,41.8827687,12.4648497,Rome,Italy,OpenStreetMap,544412498
Dog Park 545538615,41.8849689,12.5231373,Rome,Italy,OpenStreetMap,545538615
Dog Park 546322160,41.8672414,12.4708306,Rome,Italy,OpenStreetMap,546322160
Dog Park 556419653,41.8761382,12.5307471,Rome,Italy,OpenStreetMap,556419653
Dog Park 601266899,41.85181,12.4908494,Rome,Italy,OpenStreetMap,601266899
Campo allenamento Unità Cinofile,41.8614669,12.4477909,Rome,Italy,OpenStreetMap,619402518
Area Cani,41.8486332,12.4535916,Rome,Italy,OpenStreetMap,659338172
Dog Park 703955933,41.9201712,12.4739852,Rome,Italy,OpenStreetMap,703955933
Dog Park 828855683,41.8618185,12.4461959,Rome,Italy,OpenStreetMap,828855683
Dog Park 842159386,41.8702435,12.4954026,Rome,Italy,OpenStreetMap,842159386
Area Cani,41.8564169,12.4435408,Rome,Italy,OpenStreetMap,850052754
Dog Park 967596370,41.9576617,12.5305449,Rome,Italy,OpenStreetMap,967596370
Dog Park 999481046,41.8943779,12.458488,Rome,Italy,OpenStreetMap,999481046
Dog Park 1002466704,41.9270195,12.5207661,Rome,Italy,OpenStreetMap,1002466704
Dog Park 1270388397,41.9214933,12.5260301,Rome,Italy,OpenStreetMap,1270388397
Dog Park 1314397083,41.8776888,12.4589095,Rome,Italy,OpenStreetMap,1314397083
Dog Park 1362932586,41.9145625,12.552688,Rome,Italy,OpenStreetMap,1362932586
Dog Park 1393616353,41.8715988,12.5090281,Rome,Italy,OpenStreetMap,1393616353
Dog Park 1456301307,41.9324638,12.5155644,Rome,Italy,OpenStreetMap,1456301307
Dog Park 6731861964,45.4711655,9.1445897,Milan,Italy,OpenStreetMap,6731861964
Dog Park 6731861965,45.4709165,9.1448964,Milan,Italy,OpenStreetMap,6731861965
Dog Park 6780466730,45.483016,9.1943309,Milan,Italy,OpenStreetMap,6780466730
Dog Park 7667659464,45.5343673,9.1402924,Milan,Italy,OpenStreetMap,7667659464
Dog Park 10711027003,45.4871161,9.210444,Milan,Italy,OpenStreetMap,10711027003
Dog Park 12639022835,45.5306653,9.2547918,Milan,Italy,OpenStreetMap,12639022835
Dog Park 23242552,45.4882934,9.1959784,Milan,Italy,OpenStreetMap,23242552
Dog Park 23389173,45.4802058,9.214286,Milan,Italy,OpenStreetMap,23389173
Dog Park 24633638,45.4967813,9.2129875,Milan,Italy,OpenStreetMap,24633638
Dog Park 59590909,45.4491311,9.1872918,Milan,Italy,OpenStreetMap,59590909
Area cani Cesare-Plutarco,45.4736997,9.1568074,Milan,Italy,OpenStreetMap,59613642
Dog Park 135040899,45.501689,9.2437324,Milan,Italy,OpenStreetMap,135040899
Dog Park 135040901,45.505496,9.2498287,Milan,Italy,OpenStreetMap,135040901
Dog Park 142303093,45.5102318,9.2577555,Milan,Italy,OpenStreetMap,142303093
Dog Park 159966862,45.4992776,9.1553271,Milan,Italy,OpenStreetMap,159966862
Dog Park 160016020,45.5204918,9.2052815,Milan,Italy,OpenStreetMap,160016020
Dog Park 226924328,45.4979634,9.2115853,Milan,Italy,OpenStreetMap,226924328
Dog Park 237521224,45.4904296,9.1977755,Milan,Italy,OpenStreetMap,237521224
Dog Park 239980644,45.44628,9.2144752,Milan,Italy,OpenStreetMap,239980644
Dog Park 242855620,45.5040736,9.2344961,Milan,Italy,OpenStreetMap,242855620
Dog Park 242855645,45.5044364,9.235493,Milan,Italy,OpenStreetMap,242855645
Dog Park 242856237,45.5022548,9.2327007,Milan,Italy,OpenStreetMap,242856237
Dog Park 242856500,45.5030933,9.2296489,Milan,Italy,OpenStreetMap,242856500
Dog Park 250851816,45.5240953,9.1681226,Milan,Italy,OpenStreetMap,250851816
Dog Park 255324426,45.4836401,9.2197169,Milan,Italy,OpenStreetMap,255324426
Dog Park 255758754,45.4805959,9.22391,Milan,Italy,OpenStreetMap,255758754
Dog Park 255758755,45.4801884,9.2239962,Milan,Italy,OpenStreetMap,255758755
Dog Park 258827418,45.4058316,9.228006,Milan,Italy,OpenStreetMap,258827418
Dog Park 259172628,45.5226892,9.1765548,Milan,Italy,OpenStreetMap,259172628
Dog Park 274807398,45.489552,9.1595015,Milan,Italy,OpenStreetMap,274807398
Dog Park 279400686,45.4981392,9.176248,Milan,Italy,OpenStreetMap,279400686
Dog Park 285046287,45.4921586,9.145828,Milan,Italy,OpenStreetMap,285046287
Dog Park 285715638,45.5057728,9.1991625,Milan,Italy,OpenStreetMap,285715638
Dog Park 285716952,45.5133103,9.2070261,Milan,Italy,OpenStreetMap,285716952
Dog Park 285719380,45.5157126,9.2155683,Milan,Italy,OpenStreetMap,285719380
Dog Park 285722282,45.4759217,9.1807729,Milan,Italy,OpenStreetMap,285722282
Dog Park 285722284,45.4737784,9.18007,Milan,Italy,OpenStreetMap,285722284
Dog Park 285723352,45.4706467,9.1752001,Milan,Italy,OpenStreetMap,285723352
Dog Park 285723871,45.4746215,9.1716901,Milan,Italy,OpenStreetMap,285723871
Dog Park 285729899,45.4740582,9.1984444,Milan,Italy,OpenStreetMap,285729899
Dog Park 287870197,45.4839448,9.2194917,Milan,Italy,OpenStreetMap,287870197
Dog Park 288036861,45.4931701,9.200507,Milan,Italy,OpenStreetMap,288036861
Dog Park 288494747,45.4387612,9.1856974,Milan,Italy,OpenStreetMap,288494747
Dog Park 288605981,45.4373058,9.1468967,Milan,Italy,OpenStreetMap,288605981
Dog Park 288750028,45.4256871,9.1661118,Milan,Italy,OpenStreetMap,288750028
Dog Park 288751484,45.4282027,9.1700326,Milan,Italy,OpenStreetMap,288751484
Dog Park 288796005,45.4917921,9.119969,Milan,Italy,OpenStreetMap,288796005
Dog Park 288825798,45.5302293,9.2092077,Milan,Italy,OpenStreetMap,288825798
Dog Park 288877920,45.4290237,9.1561922,Milan,Italy,OpenStreetMap,288877920
Dog Park 288923655,45.4350072,9.1556811,Milan,Italy,OpenStreetMap,288923655
Dog Park 289558688,45.5148006,9.1889698,Milan,Italy,OpenStreetMap,289558688
Dog Park 290705948,45.4545898,9.1821796,Milan,Italy,OpenStreetMap,290705948
Dog Park 290706832,45.4580139,9.1831558,Milan,Italy,OpenStreetMap,290706832
Dog Park 291249874,45.4696423,9.2372213,Milan,Italy,OpenStreetMap,291249874
Dog Park 291250328,45.4787744,9.236135,Milan,Italy,OpenStreetMap,291250328
Dog Park 293888023,45.4760226,9.2209689,Milan,Italy,OpenStreetMap,293888023
Dog Park 293888027,45.4763021,9.2207764,Milan,Italy,OpenStreetMap,293888027
Dog Park 310076052,45.4605725,9.1607446,Milan,Italy,OpenStreetMap,310076052
Dog Park 314539305,45.5035175,9.2427474,Milan,Italy,OpenStreetMap,314539305
Dog Park 326060241,45.5364835,9.2484915,Milan,Italy,OpenStreetMap,326060241
Dog Park 326537502,45.5265147,9.2319857,Milan,Italy,OpenStreetMap,326537502
Dog Park 330243760,45.5120045,9.2063973,Milan,Italy,OpenStreetMap,330243760
Dog Park 330647951,45.4555782,9.1262062,Milan,Italy,OpenStreetMap,330647951
Dog Park 332381641,45.5032753,9.2284745,Milan,Italy,OpenStreetMap,332381641
Dog Park 333835633,45.4440071,9.2184858,Milan,Italy,OpenStreetMap,333835633
Dog Park 338029342,45.4854648,9.1878951,Milan,Italy,OpenStreetMap,338029342
Dog Park 339751565,45.4552575,9.1583878,Milan,Italy,OpenStreetMap,339751565
Dog Park 339755018,45.4609816,9.169217,Milan,Italy,OpenStreetMap,339755018
Dog Park 340424559,45.4776806,9.211778,Milan,Italy,OpenStreetMap,340424559
Dog Park 351688680,45.451951,9.1892196,Milan,Italy,OpenStreetMap,351688680
Dog Park 355753529,45.5080234,9.222777,Milan,Italy,OpenStreetMap,355753529
Dog Park 357801385,45.4944539,9.1767135,Milan,Italy,OpenStreetMap,357801385
Dog Park 361682621,45.5224907,9.1955836,Milan,Italy,OpenStreetMap,361682621
Dog Park 368293731,45.4338434,9.1698742,Milan,Italy,OpenStreetMap,368293731
Dog Park 368772083,45.5030013,9.1952436,Milan,Italy,OpenStreetMap,368772083
Dog Park 369247977,45.4767503,9.1294677,Milan,Italy,OpenStreetMap,369247977
Dog Park 369263361,45.4594888,9.1484536,Milan,Italy,OpenStreetMap,369263361
Dog Park 369282526,45.4550361,9.2099264,Milan,Italy,OpenStreetMap,369282526
Dog Park 393468371,45.4203962,9.1272599,Milan,Italy,OpenStreetMap,393468371
Dog Park 401252221,45.4527675,9.2141334,Milan,Italy,OpenStreetMap,401252221
Dog Park 402768666,45.4896835,9.2379934,Milan,Italy,OpenStreetMap,402768666
Dog Park 404250804,45.4253803,9.1783301,Milan,Italy,OpenStreetMap,404250804
Dog Park 404793755,45.4283619,9.125381,Milan,Italy,OpenStreetMap,404793755
Dog Park 404793760,45.4267289,9.1204703,Milan,Italy,OpenStreetMap,404793760
Dog Park 410034644,45.4072804,9.1284137,Milan,Italy,OpenStreetMap,410034644
Dog Park 410034667,45.4042907,9.1323283,Milan,Italy,OpenStreetMap,410034667
Dog Park 410036202,45.4088193,9.1280534,Milan,Italy,OpenStreetMap,410036202
Dog Park 412912703,45.4918133,9.1858318,Milan,Italy,OpenStreetMap,412912703
Dog Park 420800886,45.4889104,9.1714675,Milan,Italy,OpenStreetMap,420800886
Dog Park 421827343,45.4718163,9.1370229,Milan,Italy,OpenStreetMap,421827343
Dog Park 421827348,45.4717669,9.1378094,Milan,Italy,OpenStreetMap,421827348
Dog Park 434851466,45.5331019,9.2320063,Milan,Italy,OpenStreetMap,434851466
Dog Park 434851475,45.5332625,9.2319772,Milan,Italy,OpenStreetMap,434851475
Dog Park 435839800,45.4678805,9.130472,Milan,Italy,OpenStreetMap,435839800
Dog Park 438991476,45.4445469,9.1725424,Milan,Italy,OpenStreetMap,438991476
Dog Park 439198982,45.4321924,9.1613768,Milan,Italy,OpenStreetMap,439198982
Dog Park 439198983,45.4345905,9.1622204,Milan,Italy,OpenStreetMap,439198983
Dog Park 442193226,45.4839323,9.2209438,Milan,Italy,OpenStreetMap,442193226
Dog Park 444196118,45.437496,9.1222336,Milan,Italy,OpenStreetMap,444196118
Dog Park 447826148,45.4911636,9.248076,Milan,Italy,OpenStreetMap,447826148
Dog Park 456228085,45.4684142,9.224406,Milan,Italy,OpenStreetMap,456228085
Dog Park 456228099,45.4683103,9.2243139,Milan,Italy,OpenStreetMap,456228099
Dog Park 456230748,45.4494909,9.1675144,Milan,Italy,OpenStreetMap,456230748
Dog Park 456230751,45.4478127,9.1676221,Milan,Italy,OpenStreetMap,456230751
Dog Park 458772576,45.4932759,9.1865304,Milan,Italy,OpenStreetMap,458772576
Dog Park 459080967,45.4946092,9.2000652,Milan,Italy,OpenStreetMap,459080967
Dog Park 464380497,45.4652894,9.1372256,Milan,Italy,OpenStreetMap,464380497
Dog Park 464515302,45.4623738,9.1585686,Milan,Italy,OpenStreetMap,464515302
Dog Park 464766008,45.4616252,9.1455578,Milan,Italy,OpenStreetMap,464766008
Dog Park 465686057,45.5002739,9.1887888,Milan,Italy,OpenStreetMap,465686057
Dog Park 468280175,45.4707392,9.1619199,Milan,Italy,OpenStreetMap,468280175
Dog Park 468280176,45.4711828,9.1622325,Milan,Italy,OpenStreetMap,468280176
Dog Park 468798486,45.4566777,9.1662674,Milan,Italy,OpenStreetMap,468798486
Dog Park 468798487,45.4569105,9.1672304,Milan,Italy,OpenStreetMap,468798487
Dog Park 471311423,45.454356,9.1983545,Milan,Italy,OpenStreetMap,471311423
Dog Park 472055398,45.5140163,9.2203001,Milan,Italy,OpenStreetMap,472055398
Dog Park 472055400,45.5140721,9.2185425,Milan,Italy,OpenStreetMap,472055400
Dog Park 475327492,45.4820432,9.1611978,Milan,Italy,OpenStreetMap,475327492
Dog Park 481168723,45.4668858,9.2059548,Milan,Italy,OpenStreetMap,481168723
Dog Park 483745115,45.4354771,9.2335828,Milan,Italy,OpenStreetMap,483745115
Dog Park 485467929,45.5352933,9.2300337,Milan,Italy,OpenStreetMap,485467929
Dog Park 490205759,45.5219631,9.2231275,Milan,Italy,OpenStreetMap,490205759
Dog Park 492064384,45.4805858,9.2077442,Milan,Italy,OpenStreetMap,492064384
Dog Park 495802988,45.4888923,9.2230574,Milan,Italy,OpenStreetMap,495802988
Dog Park 496176770,45.4589723,9.1663103,Milan,Italy,OpenStreetMap,496176770
Dog Park 507547924,45.5045796,9.1778128,Milan,Italy,OpenStreetMap,507547924
Dog Park 521469870,45.4294247,9.196152,Milan,Italy,OpenStreetMap,521469870
Dog Park 521469876,45.4310074,9.1984184,Milan,Italy,OpenStreetMap,521469876
Dog Park 547480428,45.4502814,9.1433536,Milan,Italy,OpenStreetMap,547480428
Dog Park 548241680,45.507121,9.1408678,Milan,Italy,OpenStreetMap,548241680
Dog Park 548241698,45.507228,9.1457624,Milan,Italy,OpenStreetMap,548241698
Dog Park 548544427,45.4561983,9.220184,Milan,Italy,OpenStreetMap,548544427
Dog Park 556701306,45.411092,9.1273393,Milan,Italy,OpenStreetMap,556701306
Dog Park 560470576,45.4418132,9.1353831,Milan,Italy,OpenStreetMap,560470576
Dog Park 561328312,45.4365452,9.1457054,Milan,Italy,OpenStreetMap,561328312
Dog Park 587717044,45.4503438,9.156982,Milan,Italy,OpenStreetMap,587717044
Dog Park 588941824,45.5217727,9.2042572,Milan,Italy,OpenStreetMap,588941824
Dog Park 599459822,45.4363784,9.2474858,Milan,Italy,OpenStreetMap,599459822
Dog Park 599459824,45.4361389,9.2478609,Milan,Italy,OpenStreetMap,599459824
Dog Park 609999184,45.4686307,9.2474498,Milan,Italy,OpenStreetMap,609999184
Dog Park 610305854,45.4696631,9.243452,Milan,Italy,OpenStreetMap,610305854
Dog Park 641267009,45.48458,9.1907616,Milan,Italy,OpenStreetMap,641267009
Dog Park 680786078,45.4773863,9.1755157,Milan,Italy,OpenStreetMap,680786078
Dog Park 688121063,45.447705,9.1385306,Milan,Italy,OpenStreetMap,688121063
Dog Park 688908301,45.4339181,9.2057239,Milan,Italy,OpenStreetMap,688908301
Dog Park 689472028,45.4469543,9.1458435,Milan,Italy,OpenStreetMap,689472028
Dog Park 689602886,45.4482998,9.1523476,Milan,Italy,OpenStreetMap,689602886
Dog Park 704155934,45.4470939,9.1939511,Milan,Italy,OpenStreetMap,704155934
Dog Park 704155935,45.4479995,9.1911871,Milan,Italy,OpenStreetMap,704155935
Dog Park 727738316,45.4607474,9.2148563,Milan,Italy,OpenStreetMap,727738316
Dog Park 727738319,45.4598821,9.216506,Milan,Italy,OpenStreetMap,727738319
Dog Park 727738320,45.459058,9.2167948,Milan,Italy,OpenStreetMap,727738320
Dog Park 727740749,45.4614596,9.2149472,Milan,Italy,OpenStreetMap,727740749
Dog Park 729393246,45.4780647,9.1647746,Milan,Italy,OpenStreetMap,729393246
Dog Park 738040681,45.4467266,9.1691385,Milan,Italy,OpenStreetMap,738040681
Dog Park 740295198,45.5064899,9.1733509,Milan,Italy,OpenStreetMap,740295198
Dog Park 740295199,45.5068565,9.1733736,Milan,Italy,OpenStreetMap,740295199
Dog Park 744334293,45.5010664,9.1708486,Milan,Italy,OpenStreetMap,744334293
Dog Park 744334294,45.5009333,9.1706142,Milan,Italy,OpenStreetMap,744334294
Dog Park 761209026,45.4840674,9.1558968,Milan,Italy,OpenStreetMap,761209026
Dog Park 767694334,45.483913,9.2386837,Milan,Italy,OpenStreetMap,767694334
Dog Park 767721236,45.4487823,9.1248554,Milan,Italy,OpenStreetMap,767721236
Dog Park 767721237,45.4485859,9.1241589,Milan,Italy,OpenStreetMap,767721237
Dog Park 779553587,45.4758475,9.1989663,Milan,Italy,OpenStreetMap,779553587
Dog Park 779553638,45.4731587,9.2001612,Milan,Italy,OpenStreetMap,779553638
Dog Park 803003549,45.4292856,9.2602249,Milan,Italy,OpenStreetMap,803003549
Dog Park 819544963,45.4790027,9.1949707,Milan,Italy,OpenStreetMap,819544963
Dog Park 845788758,45.5301321,9.2283678,Milan,Italy,OpenStreetMap,845788758
Dog Park 846922685,45.4262045,9.2529816,Milan,Italy,OpenStreetMap,846922685
Dog Park 853045945,45.5284664,9.1430123,Milan,Italy,OpenStreetMap,853045945
Dog Park 854679015,45.4534134,9.221058,Milan,Italy,OpenStreetMap,854679015
Dog Park 856160818,45.4549265,9.2428111,Milan,Italy,OpenStreetMap,856160818
Dog Park 865414724,45.4471657,9.193184,Milan,Italy,OpenStreetMap,865414724
Dog Park 867282937,45.5303793,9.1440474,Milan,Italy,OpenStreetMap,867282937
Dog Park 868141645,45.5326848,9.1359921,Milan,Italy,OpenStreetMap,868141645
Dog Park 891482509,45.4794136,9.2515041,Milan,Italy,OpenStreetMap,891482509
Dog Park 891482510,45.4787556,9.2517781,Milan,Italy,OpenStreetMap,891482510
Dog Park 891482511,45.4789811,9.2534931,Milan,Italy,OpenStreetMap,891482511
Dog Park 902743743,45.5071431,9.2430084,Milan,Italy,OpenStreetMap,902743743
Dog Park 924568817,45.4424499,9.2410083,Milan,Italy,OpenStreetMap,924568817
Dog Park 939079578,45.4377369,9.2400168,Milan,Italy,OpenStreetMap,939079578
Dog Park 945124609,45.449773,9.2288574,Milan,Italy,OpenStreetMap,945124609
Dog Park 945124616,45.4499899,9.2245712,Milan,Italy,OpenStreetMap,945124616
Dog Park 953394663,45.4281782,9.2091199,Milan,Italy,OpenStreetMap,953394663
Dog Park 958828045,45.4298062,9.2457845,Milan,Italy,OpenStreetMap,958828045
Dog Park 959751675,45.4904128,9.1478653,Milan,Italy,OpenStreetMap,959751675
Dog Park 962642553,45.4448256,9.219243,Milan,Italy,OpenStreetMap,962642553
Dog Park 962642554,45.4443964,9.2188964,Milan,Italy,OpenStreetMap,962642554
Dog Park 965339980,45.4420383,9.1941588,Milan,Italy,OpenStreetMap,965339980
Dog Park 965385805,45.4444552,9.1901211,Milan,Italy,OpenStreetMap,965385805
Dog Park 965618660,45.4995697,9.1373361,Milan,Italy,OpenStreetMap,965618660
Dog Park 967090435,45.4504402,9.1432634,Milan,Italy,OpenStreetMap,967090435
Dog Park 967091696,45.4576681,9.1533109,Milan,Italy,OpenStreetMap,967091696
Dog Park 967292257,45.4547575,9.1507533,Milan,Italy,OpenStreetMap,967292257
Dog Park 969306649,45.4692764,9.1669808,Milan,Italy,OpenStreetMap,969306649
Dog Park 1008685768,45.4942164,9.1187672,Milan,Italy,OpenStreetMap,1008685768
Dog Park 1008685769,45.4945491,9.1191977,Milan,Italy,OpenStreetMap,1008685769
Area cani Piazzale Gorini,45.4741908,9.2300808,Milan,Italy,OpenStreetMap,1027289177
Dog Park 1028308572,45.4727444,9.2300949,Milan,Italy,OpenStreetMap,1028308572
Dog Park 1033219855,45.4327595,9.155125,Milan,Italy,OpenStreetMap,1033219855
Dog Park 1042464790,45.516024,9.2539752,Milan,Italy,OpenStreetMap,1042464790
